dropoff_date,zone_id,num_trips,avg_fare
2024-09-14,8,1,10.55
2024-12-01,152,118,25.94
2024-12-01,36,126,36.49
2024-12-01,75,880,17.95
2024-12-07,246,2903,15.84
2024-12-11,221,3,62.9
2024-12-13,224,616,17.77
2024-12-14,224,686,16.95
2024-12-18,233,2015,17.02
2024-12-24,263,1625,12.11
2024-12-24,219,33,28.21
2024-12-26,241,15,45.54
2024-12-27,255,170,37.07
2024-12-28,256,217,32.01
2024-12-30,247,25,32.49
2024-09-01,203,34,25.29
2024-09-02,208,14,52.24
2024-09-03,263,1961,16.67
2024-09-30,229,2063,14.4
2024-12-03,65,217,36.21
2024-12-04,179,103,27.82
2024-12-06,210,27,51.33
2024-12-07,56,28,26.0
2024-12-09,173,11,32.85
2024-12-12,85,40,36.56
2024-12-13,6,6,42.69
2024-12-18,76,75,31.31
2024-12-18,214,3,63.72
2024-12-19,60,11,50.99
2024-12-21,40,80,37.12
2024-12-22,6,3,40.27
2024-12-23,132,1467,62.22
2024-12-23,45,272,20.47
2024-12-24,143,1171,13.28
2024-12-28,123,10,32.17
2024-12-30,55,35,41.69
2024-12-31,162,17,20.54
2024-09-03,26,63,51.87
2024-09-04,170,3591,16.64
2024-09-04,109,3,88.17
2024-09-05,171,17,41.6
2024-09-05,96,6,44.55
2024-09-06,52,74,38.62
2024-09-07,72,42,30.38
2024-09-07,31,7,39.02
2024-09-08,200,36,53.8
2024-09-10,171,25,27.23
2024-09-14,68,3925,16.01
2024-09-14,183,10,33.16
2024-09-14,156,3,34.6
2024-09-15,92,92,30.2
2024-09-15,78,35,32.14
2024-09-21,194,66,26.38
2024-09-22,45,404,20.2
2024-09-22,175,15,44.74
2024-09-24,46,4,69.85
2024-09-25,207,14,11.23
2024-09-28,131,15,36.57
2024-09-28,18,15,46.77
2024-09-29,153,1,49.9
2024-09-30,196,48,24.55
2024-12-02,209,338,30.54
2024-12-02,213,27,45.36
2024-12-03,259,15,45.6
2024-12-09,236,6282,13.65
2024-12-13,141,4157,14.92
2024-12-12,203,20,22.51
2024-12-13,226,232,26.12
2024-12-16,249,1565,15.06
2024-12-19,222,9,34.76
2024-12-21,248,15,46.72
2024-12-21,253,2,34.85
2024-12-24,222,9,28.86
2024-12-25,263,1088,14.07
2024-12-25,223,107,25.52
2024-12-26,227,26,41.99
2024-12-26,225,95,36.65
2024-09-01,13,674,24.32
2024-09-01,25,188,36.86
2024-09-01,193,59,19.21
2024-09-01,177,64,27.13
2024-09-05,238,2727,16.39
2024-09-08,205,52,31.47
2024-09-09,218,44,26.33
2024-09-14,210,23,51.14
2024-09-22,216,147,28.61
2024-09-23,265,643,98.44
2024-09-27,186,2866,15.39
2024-09-26,251,2,80.7
2024-09-28,212,8,33.99
2024-09-29,241,20,52.69
2024-12-03,200,49,57.96
2024-12-04,86,18,41.05
2024-12-05,143,2217,16.23
2024-12-05,130,78,25.67
2024-12-06,1,372,93.22
2024-12-06,5,1,124.1
2024-12-07,167,12,40.12
2024-12-09,81,14,52.74
2024-12-10,124,41,27.73
2024-12-10,65,204,37.67
2024-12-12,61,247,39.64
2024-12-12,28,54,34.15
2024-12-12,122,12,30.08
2024-12-14,81,12,53.17
2024-12-15,168,68,25.67
2024-12-16,86,28,43.98
2024-12-18,87,1022,24.8
2024-12-19,55,40,42.44
2024-12-21,200,20,55.51
2024-12-22,160,36,27.29
2024-12-23,7,193,23.07
2024-12-28,201,5,31.97
2024-12-29,75,644,17.96
2024-12-30,58,2,50.6
2024-09-03,148,771,23.66
2024-09-06,182,14,41.45
2024-09-07,76,88,26.26
2024-09-08,102,36,31.81
2024-09-08,83,29,27.51
2024-09-16,161,4521,16.97
2024-09-16,49,144,41.03
2024-09-17,147,18,26.13
2024-09-17,155,41,33.86
2024-09-18,20,12,38.19
2024-09-19,137,1702,14.94
2024-09-20,112,303,33.59
2024-09-21,50,1548,19.34
2024-09-21,64,11,49.36
2024-09-21,57,2,14.2
2024-09-22,161,2893,18.82
2024-09-24,138,1309,47.82
2024-09-26,113,1840,16.28
2024-09-27,56,27,35.74
2024-12-01,46,1,84.9
2024-12-03,203,31,28.54
2024-12-04,238,3171,15.71
2024-12-04,209,363,25.47
2024-12-04,210,33,48.79
2024-12-04,242,19,34.97
2024-12-06,237,6702,13.77
2024-12-07,250,9,55.39
2024-12-08,265,664,87.44
2024-12-10,215,32,29.35
2024-12-12,252,31,32.89
2024-12-12,221,2,88.05
2024-12-13,211,1432,18.33
2024-12-13,207,8,18.73
2024-12-17,241,25,37.89
2024-12-19,258,30,36.39
2024-12-20,186,3216,16.32
2024-09-01,194,13,25.13
2024-09-02,136,10,38.69
2024-09-02,212,5,32.15
2024-09-02,210,14,41.87
2024-09-03,250,19,35.71
2024-09-07,263,2551,16.23
2024-09-07,227,30,52.64
2024-09-09,170,3076,16.69
2024-09-10,42,518,23.81
2024-09-10,212,17,28.88
2024-09-15,220,41,46.17
2024-09-16,238,2400,15.73
2024-09-21,247,57,31.33
2024-09-27,242,29,41.55
2024-12-02,192,13,34.5
2024-12-02,63,30,32.02
2024-12-02,64,30,43.77
2024-12-05,196,36,31.15
2024-12-08,188,125,39.4
2024-12-11,22,27,36.1
2024-12-11,69,30,36.39
2024-12-12,175,16,37.67
2024-12-14,186,3490,17.13
2024-12-14,155,32,46.67
2024-12-16,7,227,27.18
2024-12-15,27,3,48.17
2024-12-16,8,2,24.0
2024-12-17,48,2710,18.13
2024-12-17,63,18,33.06
2024-12-18,34,8,28.99
2024-12-19,71,42,38.29
2024-12-19,109,1,76.5
2024-12-19,133,24,46.14
2024-12-19,73,9,19.1
2024-12-23,191,27,45.15
2024-12-27,7,271,25.01
2024-12-31,76,1,47.8
2024-09-06,116,300,25.94
2024-09-10,95,148,34.87
2024-09-10,130,78,29.21
2024-09-12,154,9,42.51
2024-09-13,182,24,42.63
2024-09-15,43,1170,14.34
2024-09-15,15,17,40.97
2024-09-16,193,105,27.14
2024-09-18,165,48,46.09
2024-09-19,148,1402,21.3
2024-09-20,90,2001,14.97
2024-09-19,16,26,39.95
2024-09-19,101,17,49.55
2024-09-20,80,159,32.1
2024-09-23,42,443,24.89
2024-09-23,27,3,76.97
2024-09-23,73,6,46.65
2024-09-25,163,2927,18.34
2024-09-26,180,14,34.36
2024-09-26,17,134,40.4
2024-09-26,16,26,39.35
2024-09-26,171,18,35.9
2024-09-27,140,2325,15.73
2024-09-28,189,151,36.31
2024-09-28,129,147,29.85
2024-09-29,16,24,43.58
2024-09-29,78,14,36.11
2024-12-04,256,255,32.52
2024-12-07,249,3430,13.7
2024-12-17,243,203,37.79
2024-12-18,255,314,30.57
2024-12-22,238,2288,14.05
2024-12-23,264,426,18.06
2024-12-29,252,20,33.98
2024-12-30,232,373,20.68
2024-09-02,229,1494,16.68
2024-09-04,241,19,53.07
2024-09-09,162,3531,16.48
2024-09-12,212,12,37.63
2024-09-18,263,2546,15.71
2024-09-26,241,8,47.56
2024-09-27,261,628,25.09
2024-09-29,214,3,77.83
2024-12-06,197,45,35.7
2024-12-07,88,622,23.35
2024-12-07,173,23,28.68
2024-12-07,85,42,37.36
2024-12-08,193,88,17.55
2024-12-09,108,18,43.81
2024-12-12,196,39,32.64
2024-12-13,134,45,36.69
2024-12-13,33,449,33.3
2024-12-14,78,17,28.76
2024-12-14,207,1,38.7
2024-12-16,60,11,44.08
2024-12-17,91,64,38.53
2024-12-19,116,257,27.39
2024-12-21,189,85,33.04
2024-12-22,101,9,31.36
2024-12-24,42,385,20.07
2024-12-24,24,306,14.12
2024-12-24,45,261,18.76
2024-12-25,175,8,33.39
2024-12-26,32,15,37.66
2024-12-27,32,8,53.36
2024-12-28,177,40,31.54
2024-12-29,198,104,31.97
2024-12-30,170,2244,15.04
2024-09-03,132,1237,55.95
2024-09-04,181,300,43.2
2024-09-05,11,13,58.73
2024-09-06,155,30,43.58
2024-09-07,5,2,124.1
2024-09-08,18,32,31.84
2024-09-08,176,4,39.83
2024-09-09,63,30,26.94
2024-09-10,138,1261,46.78
2024-09-10,90,1627,15.94
2024-09-10,49,150,37.94
2024-09-12,66,173,28.93
2024-09-13,188,130,37.28
2024-09-13,159,31,31.76
2024-09-13,184,3,40.33
2024-09-15,47,18,29.04
2024-09-16,10,130,20.88
2024-09-16,167,13,42.3
2024-09-17,74,823,18.24
2024-09-23,66,135,37.17
2024-09-23,181,284,44.81
2024-09-25,190,15,31.7
2024-09-30,152,135,21.64
2024-12-04,263,2725,15.59
2024-12-04,212,9,33.2
2024-12-07,263,3412,15.62
2024-12-09,238,2673,16.33
2024-12-10,249,2043,15.19
2024-12-19,235,16,23.71
2024-12-19,207,7,3.5
2024-12-26,240,7,37.11
2024-12-27,256,185,34.05
2024-12-29,231,952,20.42
2024-12-29,225,147,36.04
2024-09-07,211,1658,17.06
2024-09-09,194,13,28.5
2024-09-12,251,1,60.4
2024-09-13,240,3,63.99
2024-09-16,215,35,36.63
2024-09-28,255,716,29.24
2024-12-02,206,2,43.95
2024-12-04,79,1942,16.62
2024-12-04,83,18,34.91
2024-12-05,94,12,44.59
2024-12-05,38,22,30.52
2024-12-05,115,3,24.1
2024-12-06,64,15,46.17
2024-12-09,152,126,20.6
2024-12-10,37,108,35.24
2024-12-11,140,3096,16.55
2024-12-12,185,12,49.36
2024-12-13,74,1006,17.24
2024-12-14,43,1783,15.21
2024-12-14,52,97,36.18
2024-12-16,194,11,19.55
2024-12-17,177,34,30.04
2024-12-17,159,21,35.66
2024-12-18,168,69,32.95
2024-12-18,146,87,20.68
2024-12-19,6,2,87.0
2024-12-20,84,1,107.3
2024-12-22,54,24,36.26
2024-12-22,201,9,50.42
2024-12-22,133,36,40.37
2024-12-24,145,188,18.45
2024-12-24,169,31,34.24
2024-12-26,54,11,40.99
2024-09-02,165,34,54.29
2024-09-03,78,15,34.69
2024-09-07,56,50,30.57
2024-09-07,19,19,29.07
2024-09-08,90,1912,16.04
2024-09-08,98,19,34.89
2024-09-08,16,29,48.04
2024-09-09,82,71,29.49
2024-09-10,125,689,18.59
2024-09-10,101,14,42.44
2024-09-10,6,3,93.37
2024-09-11,119,28,39.92
2024-09-11,192,11,27.02
2024-09-18,66,168,28.22
2024-09-25,100,1593,19.15
2024-09-28,75,1437,14.71
2024-09-28,182,16,39.53
2024-09-28,64,13,48.0
2024-09-28,172,1,101.7
2024-09-30,85,24,38.57
2024-09-30,3,13,56.74
2024-09-15,156,1,30.63
2024-12-01,211,814,17.32
2024-12-01,71,39,34.16
2024-12-02,243,172,37.41
2024-12-08,255,433,34.02
2024-12-09,254,22,51.04
2024-12-09,240,1,68.8
2024-12-11,260,70,28.6
2024-12-17,257,60,49.93
2024-12-18,230,4120,23.25
2024-12-20,201,9,62.74
2024-12-21,218,26,22.86
2024-09-07,233,1777,16.22
2024-09-08,255,411,34.7
2024-09-10,257,53,44.21
2024-09-14,231,2841,17.81
2024-09-16,232,471,19.71
2024-09-22,141,2779,16.73
2024-09-26,212,10,51.06
2024-09-26,214,3,76.27
2024-09-27,245,1,66.7
2024-12-05,148,1328,20.73
2024-12-05,17,142,37.08
2024-12-05,194,10,34.46
2024-12-06,151,1210,16.06
2024-12-06,22,30,45.73
2024-12-06,180,15,24.9
2024-12-07,82,84,28.74
2024-12-07,176,2,105.2
2024-12-11,165,38,46.95
2024-12-12,191,24,49.12
2024-12-16,36,45,38.05
2024-12-19,147,10,39.99
2024-12-20,62,60,37.6
2024-12-20,29,13,44.55
2024-12-21,32,12,44.49
2024-12-23,151,907,15.09
2024-12-24,170,2048,13.8
2024-12-24,70,42,21.55
2024-12-25,62,39,33.84
2024-12-25,4,204,16.62
2024-12-26,161,3127,19.29
2024-12-26,112,163,33.81
2024-12-26,131,17,37.73
2024-12-31,149,1,67.4
2024-09-02,126,15,28.86
2024-09-03,111,2,48.0
2024-09-05,121,22,35.76
2024-09-06,12,71,24.15
2024-09-08,73,15,30.96
2024-09-09,28,53,25.5
2024-09-11,133,26,44.42
2024-09-12,124,26,37.87
2024-09-12,51,17,50.31
2024-09-15,127,175,31.09
2024-09-16,80,131,34.91
2024-09-18,9,14,33.61
2024-09-19,188,106,38.61
2024-09-19,63,30,36.43
2024-09-20,135,36,33.63
2024-09-22,121,21,32.0
2024-09-22,53,22,30.85
2024-09-23,107,1964,15.94
2024-09-24,45,313,20.18
2024-09-25,55,18,56.51
2024-09-25,167,15,34.4
2024-09-26,196,47,33.46
2024-09-27,40,112,41.29
2024-09-28,73,9,44.47
2024-09-30,151,931,17.74
2024-09-30,157,26,22.73
2024-12-01,198,91,31.51
2024-12-02,260,87,25.61
2024-12-03,241,20,45.37
2024-12-05,227,33,35.68
2024-12-05,251,2,102.55
2024-12-15,263,2911,15.81
2024-12-17,217,45,36.5
2024-12-18,236,7241,13.66
2024-12-19,250,5,39.44
2024-12-22,224,468,14.52
2024-12-24,202,50,32.6
2024-12-27,254,12,39.22
2024-12-30,262,1164,17.1
2024-12-30,241,21,35.61
2024-12-30,253,2,39.05
2024-12-31,226,6,48.35
2024-09-01,138,1243,41.62
2024-09-09,95,130,35.92
2024-09-09,165,43,45.1
2024-09-12,203,31,29.68
2024-09-13,229,2440,14.78
2024-09-15,234,2375,16.06
2024-09-16,248,7,26.23
2024-09-16,217,54,31.43
2024-09-19,239,3666,16.16
2024-09-25,218,41,27.96
2024-09-27,224,474,17.54
2024-12-04,88,573,28.5
2024-12-04,5,2,110.45
2024-12-05,195,31,39.4
2024-12-06,33,387,35.3
2024-12-06,148,1649,20.49
2024-12-06,38,18,30.61
2024-12-08,8,1,-31.0
2024-12-09,4,345,18.54
2024-12-09,77,23,33.84
2024-12-10,138,1659,46.28
2024-12-10,127,80,36.03
2024-12-10,160,54,37.01
2024-12-10,18,23,47.79
2024-12-11,109,1,112.9
2024-12-13,18,24,48.08
2024-12-14,119,21,36.01
2024-12-16,147,8,34.35
2024-12-17,67,22,41.16
2024-12-19,101,9,38.09
2024-12-20,76,112,30.33
2024-12-21,42,506,24.48
2024-12-23,27,1,67.4
2024-12-24,191,32,38.9
2024-12-25,130,70,19.89
2024-12-25,46,2,41.83
2024-12-26,37,96,36.03
2024-12-28,101,8,54.93
2024-12-28,147,9,30.76
2024-12-30,48,2340,18.87
2024-12-31,95,6,32.05
2024-09-03,127,84,40.25
2024-09-05,149,36,47.58
2024-09-08,172,1,0.01
2024-09-09,58,3,60.17
2024-09-12,84,2,78.95
2024-09-13,72,47,31.18
2024-09-13,121,21,32.58
2024-09-14,194,93,23.41
2024-09-15,197,56,32.31
2024-09-16,145,263,24.24
2024-09-17,203,29,35.14
2024-09-18,170,4205,16.41
2024-09-18,89,122,43.49
2024-09-18,200,37,55.83
2024-09-18,53,17,37.41
2024-09-18,118,7,68.71
2024-09-19,251,3,76.97
2024-09-20,67,21,32.48
2024-09-22,169,30,37.05
2024-09-27,86,27,45.98
2024-09-28,166,861,19.99
2024-09-30,48,2142,18.43
2024-09-30,19,16,46.11
2024-09-08,60,5,31.54
2024-12-01,162,1962,16.44
2024-12-02,236,5821,13.81
2024-12-05,220,44,53.83
2024-12-05,250,12,41.55
2024-12-07,158,1793,15.63
2024-12-10,216,136,32.94
2024-12-12,229,3043,18.83
2024-12-14,258,28,34.31
2024-12-15,243,231,37.14
2024-12-15,225,153,30.92
2024-12-16,257,48,47.63
2024-12-16,205,43,34.04
2024-12-17,223,146,28.67
2024-12-17,212,13,30.38
2024-12-23,224,370,15.12
2024-12-24,250,19,40.05
2024-12-27,231,1116,20.44
2024-12-28,226,194,24.84
2024-12-29,202,53,31.18
2024-12-30,234,1643,13.97
2024-09-20,241,15,41.74
2024-09-21,220,35,55.78
2024-09-28,262,2001,16.4
2024-12-02,174,16,44.01
2024-12-02,51,32,48.85
2024-12-03,194,6,26.89
2024-12-04,160,36,35.34
2024-12-07,33,334,31.98
2024-12-07,155,23,34.09
2024-12-07,30,2,39.4
2024-12-08,126,10,37.26
2024-12-09,192,10,35.96
2024-12-10,197,45,37.8
2024-12-11,132,1428,61.59
2024-12-11,51,24,43.07
2024-12-12,24,506,18.4
2024-12-12,92,96,28.19
2024-12-13,177,48,32.22
2024-12-14,167,19,40.35
2024-12-15,184,1,52.7
2024-12-17,50,1212,15.4
2024-12-20,134,39,29.74
2024-12-20,182,18,42.9
2024-12-21,3,9,47.82
2024-12-23,48,2407,19.35
2024-12-24,130,66,24.38
2024-12-24,122,12,33.6
2024-12-25,124,19,19.23
2024-12-25,19,14,26.29
2024-12-26,197,44,28.87
2024-12-26,173,15,32.09
2024-12-26,31,13,48.1
2024-12-29,48,2555,19.52
2024-12-29,107,1474,15.08
2024-12-29,76,71,29.13
2024-12-30,144,868,18.8
2024-12-31,43,6,24.95
2024-12-31,80,8,51.39
2024-09-02,171,39,26.74
2024-09-03,131,40,38.06
2024-09-03,152,155,22.69
2024-09-04,73,7,34.97
2024-09-06,166,867,18.22
2024-09-07,21,17,37.75
2024-09-08,143,1551,17.0
2024-09-08,191,31,37.12
2024-09-09,64,12,52.66
2024-09-11,160,36,31.76
2024-09-13,84,3,120.17
2024-09-17,162,4098,15.19
2024-09-18,171,17,38.99
2024-09-19,34,17,34.19
2024-09-20,72,51,30.66
2024-09-23,157,52,30.51
2024-09-24,197,56,32.02
2024-09-25,108,15,45.77
2024-09-26,128,13,27.61
2024-09-27,85,25,35.72
2024-09-28,139,25,29.51
2024-09-29,55,18,52.61
2024-09-30,36,64,38.59
2024-12-01,263,2102,18.29
2024-12-01,70,52,25.98
2024-12-01,136,15,46.18
2024-12-01,172,1,97.5
2024-12-04,136,22,45.65
2024-12-09,224,425,17.72
2024-12-11,203,22,27.67
2024-12-16,242,21,42.17
2024-12-18,240,2,91.55
2024-12-20,261,662,24.64
2024-12-20,254,32,46.7
2024-12-21,225,120,31.59
2024-12-23,219,55,22.42
2024-12-24,203,15,25.57
2024-12-25,232,344,18.67
2024-12-28,214,3,70.9
2024-09-01,161,2632,14.91
2024-09-02,232,490,22.81
2024-09-04,254,17,58.18
2024-09-06,244,407,29.68
2024-09-10,216,136,25.09
2024-09-11,211,1047,17.46
2024-09-13,226,169,27.57
2024-09-13,215,43,28.96
2024-09-14,257,54,50.76
2024-09-16,246,1889,16.01
2024-09-18,250,11,33.62
2024-09-22,241,25,43.35
2024-09-24,205,46,29.79
2024-12-02,170,3163,17.59
2024-12-04,95,155,36.28
2024-12-04,163,3442,19.86
2024-12-04,96,6,40.82
2024-12-06,128,5,34.79
2024-12-07,36,142,31.23
2024-12-10,170,4271,18.11
2024-12-10,130,60,25.82
2024-12-12,63,33,37.55
2024-12-12,7,307,28.75
2024-12-12,6,3,43.77
2024-12-13,127,112,38.54
2024-12-13,133,44,49.24
2024-12-14,133,27,45.02
2024-12-15,186,3070,15.18
2024-12-15,194,6,32.04
2024-12-16,82,76,29.77
2024-12-16,80,111,33.78
2024-12-17,144,1020,18.07
2024-12-17,62,64,32.08
2024-12-18,43,1570,15.11
2024-12-20,106,46,41.83
2024-12-23,53,17,24.03
2024-12-24,77,21,31.45
2024-12-27,97,129,35.59
2024-12-27,202,56,35.29
2024-12-27,183,7,52.0
2024-12-29,94,11,41.96
2024-12-30,92,66,27.75
2024-12-31,129,4,66.51
2024-12-31,159,1,20.5
2024-09-02,50,1292,15.21
2024-09-03,90,1328,17.41
2024-09-03,48,2116,19.05
2024-09-03,136,19,40.26
2024-09-03,94,7,49.8
2024-09-05,86,29,43.34
2024-09-06,143,1946,15.53
2024-09-06,66,168,31.53
2024-09-06,9,17,32.26
2024-09-07,61,212,34.2
2024-09-07,32,12,51.49
2024-09-09,13,874,26.47
2024-09-12,43,1504,15.21
2024-09-12,113,1846,15.94
2024-09-14,191,34,37.3
2024-09-14,115,2,83.15
2024-09-16,158,943,16.54
2024-09-17,140,2878,15.52
2024-09-17,1,269,91.9
2024-09-18,100,1711,18.6
2024-09-19,170,4639,16.53
2024-09-20,132,1603,59.42
2024-09-20,175,14,33.09
2024-09-21,25,231,38.26
2024-09-22,81,20,41.19
2024-09-23,193,114,22.47
2024-09-23,78,17,51.88
2024-09-25,146,80,34.08
2024-09-25,93,39,27.73
2024-09-27,144,1347,17.44
2024-09-27,36,101,33.2
2024-09-28,37,214,31.1
2024-09-28,20,10,51.53
2024-09-29,196,49,30.56
2024-09-30,71,48,40.02
2024-12-01,227,19,51.53
2024-12-04,202,66,31.66
2024-12-05,237,7012,13.97
2024-12-06,231,2375,20.65
2024-12-13,208,14,28.43
2024-12-15,262,2043,17.09
2024-12-21,254,17,41.04
2024-12-25,211,323,15.75
2024-12-25,213,28,29.76
2024-12-26,213,19,30.61
2024-09-01,119,61,35.34
2024-09-06,226,161,26.17
2024-09-07,262,1730,16.62
2024-09-08,219,56,16.26
2024-09-09,130,79,28.23
2024-09-09,173,32,27.48
2024-09-17,246,2461,16.2
2024-09-19,228,62,48.23
2024-09-20,237,5592,13.51
2024-09-20,215,35,29.27
2024-09-22,236,3994,15.72
2024-09-27,238,2796,15.94
2024-09-30,247,31,30.72
2024-12-02,185,12,55.55
2024-12-03,115,1,82.8
2024-12-04,121,28,36.64
2024-12-04,123,13,47.55
2024-12-06,162,4448,17.59
2024-12-06,86,27,39.55
2024-12-07,34,13,27.02
2024-12-08,146,99,27.07
2024-12-08,41,721,22.5
2024-12-08,152,166,21.25
2024-12-09,172,2,49.11
2024-12-09,23,1,122.7
2024-12-12,181,508,42.34
2024-12-14,60,10,26.88
2024-12-15,170,3212,15.59
2024-12-16,124,33,33.63
2024-12-17,61,172,34.45
2024-12-18,170,4179,16.21
2024-12-18,12,56,28.97
2024-12-19,27,3,72.53
2024-12-19,117,7,42.23
2024-12-23,29,19,33.25
2024-12-26,29,17,46.91
2024-12-29,65,151,33.7
2024-12-29,22,16,46.39
2024-09-02,30,3,40.1
2024-09-03,192,22,29.6
2024-09-04,165,44,45.5
2024-09-05,195,31,35.52
2024-09-06,135,31,33.69
2024-09-07,118,4,90.5
2024-09-08,184,3,26.14
2024-09-11,182,12,52.44
2024-09-12,133,38,42.74
2024-09-13,166,931,18.93
2024-09-13,5,1,125.5
2024-09-14,154,10,34.02
2024-09-15,1,398,88.17
2024-09-16,160,40,27.51
2024-09-16,53,26,29.26
2024-09-17,145,295,22.25
2024-09-17,116,294,26.53
2024-09-17,101,18,42.29
2024-09-18,113,1789,16.11
2024-09-18,175,12,51.55
2024-09-19,163,3540,18.19
2024-09-20,148,1731,20.49
2024-09-20,52,81,37.6
2024-09-21,88,673,23.4
2024-09-23,179,90,29.65
2024-09-23,12,57,24.3
2024-09-25,17,145,37.9
2024-09-30,13,804,25.81
2024-09-30,123,38,47.65
2024-09-30,30,3,36.92
2024-12-01,145,359,27.24
2024-12-01,208,15,42.77
2024-12-02,220,34,49.59
2024-12-06,248,12,39.45
2024-12-08,240,5,13.56
2024-12-10,252,23,37.95
2024-12-11,255,331,35.0
2024-12-11,217,79,30.49
2024-12-13,218,30,28.24
2024-12-13,247,27,33.14
2024-12-15,259,15,50.07
2024-12-15,207,5,40.61
2024-12-23,205,52,33.86
2024-12-25,227,29,35.67
2024-12-25,219,30,14.71
2024-12-28,239,2459,15.22
2024-12-30,264,236,20.16
2024-09-01,83,42,26.66
2024-09-03,212,8,27.47
2024-09-04,224,388,17.89
2024-09-09,233,1637,17.33
2024-09-09,93,40,30.93
2024-09-20,211,1371,17.59
2024-09-23,230,3564,24.05
2024-09-29,215,49,18.53
2024-12-03,8,2,9.55
2024-12-05,53,22,43.01
2024-12-06,59,2,17.67
2024-12-08,128,10,43.89
2024-12-09,116,222,30.34
2024-12-09,14,78,51.24
2024-12-11,95,170,35.57
2024-12-12,48,3427,21.4
2024-12-13,80,226,33.4
2024-12-13,60,11,31.93
2024-12-14,135,30,24.18
2024-12-18,139,12,32.74
2024-12-18,175,8,47.04
2024-12-19,75,1822,16.25
2024-12-19,127,84,38.46
2024-12-20,107,2617,14.05
2024-12-20,123,27,37.85
2024-12-20,120,8,36.16
2024-12-20,34,14,27.76
2024-12-23,14,69,50.37
2024-12-23,19,10,35.48
2024-12-24,166,615,15.43
2024-12-24,7,214,20.8
2024-12-25,67,56,46.8
2024-12-26,83,13,22.15
2024-12-28,65,132,29.93
2024-12-28,157,38,26.5
2024-12-29,92,71,29.74
2024-12-30,211,792,17.02
2024-12-30,129,116,25.8
2024-12-31,70,1,63.9
2024-09-07,52,70,30.78
2024-09-11,175,14,46.35
2024-09-13,43,1341,15.08
2024-09-14,129,177,28.69
2024-09-15,133,45,52.08
2024-09-16,201,24,63.04
2024-09-16,26,53,55.0
2024-09-18,142,3671,15.22
2024-09-18,139,29,24.73
2024-09-19,155,36,39.39
2024-09-19,38,21,29.87
2024-09-19,69,37,34.9
2024-09-20,101,12,51.35
2024-09-21,144,2148,18.26
2024-09-23,20,16,54.25
2024-09-24,12,59,23.77
2024-09-24,26,38,57.22
2024-09-26,92,72,29.15
2024-09-26,123,30,51.41
2024-09-26,124,19,33.07
2024-09-27,7,255,28.08
2024-09-28,178,7,18.97
2024-09-28,12,62,21.42
2024-09-30,87,739,29.04
2024-12-09,246,2006,16.4
2024-12-12,222,9,41.53
2024-12-14,213,15,37.95
2024-12-16,225,86,36.65
2024-12-24,213,38,28.96
2024-12-26,216,95,23.47
2024-12-28,154,10,36.21
2024-09-01,231,1298,19.13
2024-09-01,43,1134,14.72
2024-09-01,258,66,29.28
2024-09-01,250,14,39.27
2024-09-05,261,672,26.23
2024-09-14,141,3109,14.79
2024-09-15,198,116,30.48
2024-09-16,264,362,18.81
2024-09-21,234,3465,15.16
2024-09-23,177,35,31.99
2024-12-02,173,24,20.53
2024-12-03,167,22,34.58
2024-12-03,183,7,42.54
2024-12-05,74,809,17.43
2024-12-05,147,9,23.72
2024-12-05,171,15,38.48
2024-12-06,46,3,66.7
2024-12-07,117,13,62.92
2024-12-07,192,14,33.74
2024-12-08,141,3190,15.51
2024-12-11,45,370,21.76
2024-12-13,102,23,37.86
2024-12-13,28,30,26.25
2024-12-14,168,68,29.94
2024-12-14,157,91,27.56
2024-12-14,123,13,33.93
2024-12-15,148,1615,17.61
2024-12-15,69,36,24.63
2024-12-17,132,1377,63.12
2024-12-17,33,379,30.45
2024-12-17,112,239,28.79
2024-12-18,164,2957,18.37
2024-12-18,136,20,33.05
2024-12-19,68,3587,16.8
2024-12-21,71,43,38.09
2024-12-21,38,9,32.4
2024-12-23,33,182,33.01
2024-12-24,155,36,36.28
2024-12-26,129,110,26.16
2024-12-26,126,10,42.53
2024-12-29,196,41,28.41
2024-12-30,172,4,44.21
2024-12-30,121,21,30.61
2024-12-31,24,5,36.7
2024-09-02,132,1568,57.08
2024-09-03,83,29,27.82
2024-09-04,145,280,28.69
2024-09-05,130,83,27.7
2024-09-06,196,35,33.51
2024-09-07,150,11,15.48
2024-09-09,77,30,31.73
2024-09-10,20,10,35.32
2024-09-13,95,165,31.33
2024-09-13,165,34,44.04
2024-09-16,37,123,35.79
2024-09-19,134,44,35.05
2024-09-20,89,115,41.67
2024-09-21,28,51,30.42
2024-09-23,58,3,28.53
2024-09-25,8,2,31.35
2024-09-27,62,52,40.09
2024-09-28,79,4709,15.11
2024-09-28,122,12,19.55
2024-12-03,257,44,46.83
2024-12-03,210,26,49.17
2024-12-07,234,3583,15.24
2024-12-22,239,3081,14.13
2024-12-24,261,444,25.18
2024-12-24,253,1,23.3
2024-12-26,212,14,35.72
2024-12-29,259,13,56.0
2024-12-30,257,51,52.16
2024-09-01,42,549,25.18
2024-09-01,188,130,37.77
2024-09-01,205,63,29.69
2024-09-01,1,264,89.95
2024-09-02,206,6,63.95
2024-09-03,208,19,53.9
2024-09-04,248,14,39.91
2024-09-04,257,51,50.29
2024-09-08,223,196,28.35
2024-09-14,228,106,38.68
2024-09-16,202,61,32.53
2024-09-18,222,38,30.93
